Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-12-01 00:00:00,37,-9999.0,1.0,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.3971,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,250.6,1.0,90.3,1.0,638.8,1.0,-9999.0,1.0,0.0,1.0,16.5,1.0,0.2,1.0
2022-12-01 01:00:00,37,-9999.0,1.0,67.0,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5561,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,264.8,1.0,89.9,1.0,638.6,1.0,-9999.0,1.0,0.0,1.0,16.4,1.0,0.2,1.0
2022-12-01 02:00:00,37,-9999.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5716,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,256.4,1.0,90.9,1.0,638.2,1.0,-9999.0,1.0,0.0,1.0,16.3,1.0,0.1,1.0
2022-12-01 03:00:00,37,-9999.0,1.0,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5713,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,240.9,1.0,89.5,1.0,637.9,1.0,-9999.0,1.0,0.0,1.0,16.1,1.0,0.2,1.0
2022-12-01 04:00:00,37,-9999.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.8682,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,244.6,1.0,88.3,1.0,637.9,1.0,-9999.0,1.0,0.0,1.0,15.4,1.0,0.3,1.0
2022-12-01 05:00:00,37,-9999.0,1.0,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5223,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,253.2,1.0,89.2,1.0,638.3,1.0,-9999.0,1.0,0.0,1.0,15.4,1.0,0.8,1.0
2022-12-01 06:00:00,37,-9999.0,1.0,0.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.069,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,252.4,1.0,85.6,1.0,638.3,1.0,-9999.0,1.0,0.3,1.0,14.4,1.0,0.4,1.0
2022-12-01 07:00:00,37,-9999.0,1.0,15.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.773,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,244.0,1.0,84.9,1.0,639.0,1.0,-9999.0,1.0,41.2,1.0,14.9,1.0,0.7,1.0
2022-12-01 08:00:00,37,-9999.0,1.0,61.0,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.469,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,83.1,1.0,72.0,1.0,639.4,1.0,-9999.0,1.0,209.2,1.0,18.9,1.0,0.7,1.0
2022-12-01 09:00:00,37,-9999.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.532,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,89.2,1.0,58.0,1.0,639.4,1.0,-9999.0,1.0,375.9,1.0,21.3,1.0,0.2,1.0
