Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-03-01 00:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.205,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,120.2,1.0,91.0,1.0,639.9,1.0,-9999.0,1.0,0.0,1.0,17.3,1.0,0.3,1.0
2022-03-01 01:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.872,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,165.5,1.0,91.8,1.0,639.6,1.0,-9999.0,1.0,0.0,1.0,17.1,1.0,0.2,1.0
2022-03-01 02:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.575,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,119.2,1.0,92.0,1.0,639.2,1.0,-9999.0,1.0,0.0,1.0,17.1,3.0,0.2,3.0
2022-03-01 03:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.838,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,85.6,1.0,92.0,1.0,638.8,1.0,-9999.0,1.0,0.0,1.0,17.1,3.0,0.2,3.0
2022-03-01 04:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.456,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,154.1,1.0,92.5,1.0,638.6,1.0,-9999.0,1.0,0.0,1.0,17.0,1.0,0.1,1.0
2022-03-01 05:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.147,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,223.3,1.0,92.8,1.0,638.8,1.0,-9999.0,1.0,0.0,1.0,17.0,1.0,0.1,1.0
2022-03-01 06:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.477,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,113.6,1.0,92.8,1.0,639.2,1.0,-9999.0,1.0,0.0,1.0,17.1,1.0,0.2,1.0
2022-03-01 07:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.575,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,125.0,1.0,92.5,1.0,639.4,1.0,-9999.0,1.0,9.5,1.0,17.2,1.0,0.2,3.0
2022-03-01 08:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.9716,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,91.0,1.0,91.1,1.0,639.9,1.0,-9999.0,1.0,42.3,1.0,17.7,1.0,0.2,3.0
2022-03-01 09:00:00,37,-9999.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.116,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,143.5,1.0,83.8,1.0,640.4,1.0,-9999.0,1.0,172.2,1.0,19.2,1.0,0.0,1.0
