Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2023-06-01 00:00:00,37,-9999.0,1.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.7852,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,202.2,1.0,88.6,1.0,640.1,1.0,-9999.0,1.0,0.0,1.0,19.7,1.0,0.2,3.0
2023-06-01 01:00:00,37,-9999.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.374,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,117.4,1.0,88.5,1.0,640.2,1.0,-9999.0,1.0,0.0,1.0,19.5,1.0,0.2,3.0
2023-06-01 02:00:00,37,-9999.0,1.0,36.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.35,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,240.3,1.0,90.3,1.0,639.8,1.0,-9999.0,1.0,0.0,1.0,18.5,1.0,0.2,3.0
2023-06-01 03:00:00,37,-9999.0,1.0,56.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.248,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,245.1,1.0,91.9,1.0,639.7,1.0,-9999.0,1.0,0.1,1.0,18.4,1.0,0.1,1.0
2023-06-01 04:00:00,37,-9999.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.677,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,267.1,1.0,92.4,1.0,639.5,1.0,-9999.0,1.0,0.0,1.0,18.1,1.0,0.2,1.0
2023-06-01 05:00:00,37,-9999.0,1.0,36.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.724,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,232.1,1.0,92.8,1.0,639.8,1.0,-9999.0,1.0,0.0,1.0,17.7,1.0,0.2,3.0
2023-06-01 06:00:00,37,-9999.0,1.0,45.0,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.8892,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,219.1,1.0,93.1,1.0,640.0,1.0,-9999.0,1.0,0.5,1.0,17.6,1.0,0.2,3.0
2023-06-01 07:00:00,37,-9999.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.199,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,239.1,1.0,93.3,1.0,640.5,1.0,-9999.0,1.0,23.2,1.0,17.8,1.0,0.2,3.0
2023-06-01 08:00:00,37,-9999.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.725,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,240.5,1.0,92.4,1.0,640.8,1.0,-9999.0,1.0,68.7,1.0,18.7,1.0,0.0,1.0
2023-06-01 09:00:00,37,-9999.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.211,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,349.3,1.0,88.4,1.0,641.2,1.0,-9999.0,1.0,125.5,1.0,19.6,1.0,0.2,1.0
