Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-09-01 00:00:00,37,-9999.0,1.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,155.8,1.0,80.6,1.0,639.8,1.0,-9999.0,1.0,0.0,1.0,17.9,1.0,0.1,1.0
2022-09-01 01:00:00,37,-9999.0,1.0,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.518,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,243.3,1.0,86.6,1.0,639.7,1.0,-9999.0,1.0,0.0,1.0,16.6,1.0,0.2,1.0
2022-09-01 02:00:00,37,-9999.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.647,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,248.6,1.0,88.4,1.0,639.2,1.0,-9999.0,1.0,0.0,1.0,16.1,1.0,0.2,3.0
2022-09-01 03:00:00,37,-9999.0,1.0,15.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.508,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,246.1,1.0,86.7,1.0,639.2,1.0,-9999.0,1.0,0.0,1.0,16.4,1.0,0.2,3.0
2022-09-01 04:00:00,37,-9999.0,1.0,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.519,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,250.7,1.0,88.2,1.0,638.8,1.0,-9999.0,1.0,0.0,1.0,16.2,1.0,0.2,3.0
2022-09-01 05:00:00,37,-9999.0,1.0,11.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.539,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,253.6,1.0,88.0,1.0,639.3,1.0,-9999.0,1.0,0.0,1.0,16.1,1.0,0.2,3.0
2022-09-01 06:00:00,37,-9999.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.555,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,248.6,1.0,88.4,1.0,639.4,1.0,-9999.0,1.0,0.2,1.0,16.1,1.0,0.2,3.0
2022-09-01 07:00:00,37,-9999.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.154,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,242.2,1.0,86.6,1.0,639.5,1.0,-9999.0,1.0,20.2,1.0,16.3,1.0,0.4,1.0
2022-09-01 08:00:00,37,-9999.0,1.0,42.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.9611,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,214.5,1.0,83.2,1.0,639.8,1.0,-9999.0,1.0,61.3,1.0,17.7,1.0,0.1,1.0
2022-09-01 09:00:00,37,-9999.0,1.0,73.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.731,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,357.9,1.0,75.0,1.0,640.4,1.0,-9999.0,1.0,125.7,1.0,19.2,1.0,0.1,1.0
2022-09-01 10:00:00,37,-9999.0,1.0,62.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.9,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.0,1.0,62.1,1.0,640.1,1.0,-9999.0,1.0,445.8,1.0,21.9,1.0,0.2,1.0
2022-09-01 11:00:00,37,-9999.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.94,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,94.5,1.0,51.6,1.0,639.8,1.0,-9999.0,1.0,439.5,1.0,23.9,1.0,0.2,1.0
2022-09-01 12:00:00,37,-9999.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.14,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,85.9,1.0,48.9,1.0,639.2,1.0,-9999.0,1.0,434.5,1.0,24.7,1.0,0.3,1.0
2022-09-01 13:00:00,37,-9999.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,48.82,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,76.8,1.0,45.5,1.0,638.2,1.0,-9999.0,1.0,548.1,1.0,25.5,1.0,0.5,1.0
2022-09-01 14:00:00,37,-9999.0,1.0,67.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,53.33,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,80.4,1.0,45.2,1.0,637.6,1.0,-9999.0,1.0,406.8,1.0,25.7,1.0,1.8,1.0
2022-09-01 15:00:00,37,-9999.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.81,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,83.0,1.0,67.2,1.0,637.9,1.0,-9999.0,1.0,20.7,1.0,21.5,1.0,2.2,1.0
2022-09-01 16:00:00,37,-9999.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.27,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,108.2,1.0,82.1,1.0,637.9,1.0,-9999.0,1.0,99.1,1.0,19.9,1.0,0.6,1.0
2022-09-01 17:00:00,37,-9999.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.18,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,289.5,1.0,71.4,1.0,637.7,1.0,-9999.0,1.0,156.0,1.0,21.7,1.0,0.0,1.0
2022-09-01 18:00:00,37,-9999.0,1.0,40.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.92,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,90.3,1.0,72.2,1.0,637.8,1.0,-9999.0,1.0,31.9,1.0,21.1,1.0,0.4,1.0
2022-09-01 19:00:00,37,-9999.0,1.0,8.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.375,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,213.2,1.0,79.2,1.0,638.1,1.0,-9999.0,1.0,0.2,1.0,19.7,1.0,0.1,1.0
2022-09-01 20:00:00,37,-9999.0,1.0,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5735,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,239.7,1.0,83.3,1.0,638.6,1.0,-9999.0,1.0,0.0,1.0,19.2,1.0,0.1,1.0
2022-09-01 21:00:00,37,-9999.0,1.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.215,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,97.4,1.0,84.4,1.0,639.2,1.0,-9999.0,1.0,0.0,1.0,19.0,1.0,0.2,1.0
2022-09-01 22:00:00,37,-9999.0,1.0,33.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.139,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,164.6,1.0,84.9,1.0,639.4,1.0,-9999.0,1.0,0.0,1.0,18.9,1.0,0.2,1.0
2022-09-01 23:00:00,37,-9999.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.4835,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,232.7,1.0,87.0,1.0,639.5,1.0,-9999.0,1.0,0.0,1.0,18.6,1.0,0.1,1.0
2022-09-02 00:00:00,37,-9999.0,1.0,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.8726,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,251.7,1.0,87.7,1.0,639.4,1.0,-9999.0,1.0,0.0,1.0,18.4,1.0,0.1,1.0
2022-09-02 01:00:00,37,-9999.0,1.0,21.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.9493,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,259.9,1.0,89.5,1.0,639.3,1.0,-9999.0,1.0,0.0,1.0,17.8,1.0,0.2,1.0
2022-09-02 02:00:00,37,-9999.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.8846,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,256.9,1.0,89.8,1.0,638.8,1.0,-9999.0,1.0,0.0,1.0,17.6,1.0,0.3,1.0
2022-09-02 03:00:00,37,-9999.0,1.0,26.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.7132,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,252.1,1.0,89.4,1.0,638.4,1.0,-9999.0,1.0,0.0,1.0,17.0,1.0,0.4,1.0
2022-09-02 04:00:00,37,-9999.0,1.0,11.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.023,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,253.3,1.0,89.9,1.0,638.3,1.0,-9999.0,1.0,0.0,1.0,16.3,1.0,0.5,1.0
2022-09-02 05:00:00,37,-9999.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.9306,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,257.1,1.0,89.5,1.0,638.5,1.0,-9999.0,1.0,0.0,1.0,16.5,1.0,0.2,1.0
2022-09-02 06:00:00,37,-9999.0,1.0,24.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5574,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,263.7,1.0,88.8,1.0,638.7,1.0,-9999.0,1.0,0.5,1.0,17.2,1.0,0.2,3.0
2022-09-02 07:00:00,37,-9999.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.6502,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,257.8,1.0,88.4,1.0,639.3,1.0,-9999.0,1.0,13.6,1.0,17.6,1.0,0.2,3.0
2022-09-02 08:00:00,37,-9999.0,1.0,41.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.08,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,88.5,1.0,78.9,1.0,639.6,1.0,-9999.0,1.0,148.3,1.0,19.6,1.0,0.1,1.0
2022-09-02 09:00:00,37,-9999.0,1.0,36.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.184,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,93.3,1.0,69.0,1.0,639.8,1.0,-9999.0,1.0,279.0,1.0,21.3,1.0,0.3,1.0
2022-09-02 10:00:00,37,-9999.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.08,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,91.0,1.0,61.9,1.0,639.8,1.0,-9999.0,1.0,371.0,1.0,22.1,1.0,1.1,1.0
2022-09-02 11:00:00,37,-9999.0,1.0,19.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.21,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,81.3,1.0,55.9,1.0,639.6,1.0,-9999.0,1.0,381.1,1.0,23.3,1.0,1.0,1.0
2022-09-02 12:00:00,37,-9999.0,1.0,23.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.54,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,87.5,1.0,51.6,1.0,639.2,1.0,-9999.0,1.0,580.5,1.0,24.5,1.0,1.3,1.0
2022-09-02 13:00:00,37,-9999.0,1.0,22.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.71,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,84.8,1.0,57.4,1.0,638.5,1.0,-9999.0,1.0,315.1,1.0,23.6,1.0,2.0,1.0
2022-09-02 14:00:00,37,-9999.0,1.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.77,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,103.3,1.0,53.5,1.0,637.7,1.0,-9999.0,1.0,474.2,1.0,24.7,1.0,0.2,1.0
2022-09-02 15:00:00,37,-9999.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.88,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,87.4,1.0,47.5,1.0,636.9,1.0,-9999.0,1.0,329.3,1.0,25.8,1.0,0.8,1.0
2022-09-02 16:00:00,37,-9999.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.25,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,71.0,1.0,48.1,1.0,636.6,1.0,-9999.0,1.0,300.5,1.0,25.9,1.0,2.0,1.0
2022-09-02 17:00:00,37,-9999.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.23,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,91.2,1.0,59.2,1.0,636.7,1.0,-9999.0,1.0,79.1,1.0,23.6,1.0,1.2,1.0
2022-09-02 18:00:00,37,-9999.0,1.0,14.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.75,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,76.9,1.0,66.1,1.0,637.1,1.0,-9999.0,1.0,34.1,1.0,22.8,1.0,1.0,1.0
