Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-01-01 00:00:00,37,-9999.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,109.9,1.0,80.1,1.0,639.0,3.0,-9999.0,1.0,0.0,1.0,20.0,1.0,0.7,1.0
2022-01-01 01:00:00,37,-9999.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.751,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,107.2,1.0,81.8,1.0,638.6,1.0,-9999.0,1.0,0.0,1.0,19.7,1.0,0.3,1.0
2022-01-01 02:00:00,37,-9999.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.259,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,138.8,1.0,82.7,1.0,638.1,1.0,-9999.0,1.0,0.0,1.0,19.4,1.0,0.1,1.0
2022-01-01 03:00:00,37,-9999.0,1.0,31.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.358,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,108.6,1.0,84.2,1.0,637.9,1.0,-9999.0,1.0,0.0,1.0,19.2,1.0,0.2,1.0
2022-01-01 04:00:00,37,-9999.0,1.0,38.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.282,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,136.7,1.0,86.5,1.0,637.9,1.0,-9999.0,1.0,0.0,1.0,18.8,1.0,0.3,1.0
2022-01-01 05:00:00,37,-9999.0,1.0,20.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.242,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,94.3,1.0,85.7,1.0,638.2,1.0,-9999.0,1.0,0.0,1.0,18.8,1.0,0.4,1.0
2022-01-01 06:00:00,37,-9999.0,1.0,30.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.939,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,143.4,1.0,85.2,1.0,638.4,1.0,-9999.0,1.0,0.0,1.0,18.5,1.0,0.2,1.0
2022-01-01 07:00:00,37,-9999.0,1.0,10.0,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.989,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,101.4,1.0,84.4,1.0,638.5,1.0,-9999.0,1.0,9.7,1.0,18.3,1.0,1.1,1.0
2022-01-01 08:00:00,37,-9999.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,9.025,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,101.9,1.0,81.8,1.0,639.3,1.0,-9999.0,1.0,42.7,1.0,18.9,1.0,0.3,1.0
2022-01-01 09:00:00,37,-9999.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.18,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,99.0,1.0,77.0,1.0,639.7,1.0,-9999.0,1.0,130.1,1.0,19.9,1.0,0.4,1.0
