Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-10-01 00:00:00,37,-9999.0,1.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.319,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,240.2,1.0,88.4,1.0,639.3,1.0,-9999.0,1.0,0.0,1.0,17.0,1.0,0.2,1.0
2022-10-01 01:00:00,37,-9999.0,1.0,31.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.9405,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,229.2,1.0,88.6,1.0,639.2,1.0,-9999.0,1.0,0.0,1.0,17.2,1.0,0.1,1.0
2022-10-01 02:00:00,37,-9999.0,1.0,44.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5475,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,202.9,1.0,88.2,1.0,639.0,1.0,-9999.0,1.0,0.0,1.0,17.2,1.0,0.1,1.0
2022-10-01 03:00:00,37,-9999.0,1.0,29.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.222,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,86.1,1.0,89.0,1.0,638.9,1.0,-9999.0,1.0,0.0,1.0,16.7,1.0,0.3,1.0
2022-10-01 04:00:00,37,-9999.0,1.0,25.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.013,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,214.9,1.0,90.7,1.0,638.9,1.0,-9999.0,1.0,0.0,1.0,16.4,1.0,0.1,1.0
2022-10-01 05:00:00,37,-9999.0,1.0,39.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.4222,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,204.7,1.0,91.5,1.0,639.1,1.0,-9999.0,1.0,0.0,1.0,16.4,1.0,0.1,1.0
2022-10-01 06:00:00,37,-9999.0,1.0,18.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.4938,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,235.9,1.0,91.8,1.0,639.4,1.0,-9999.0,1.0,0.6,1.0,16.5,1.0,0.2,1.0
2022-10-01 07:00:00,37,-9999.0,1.0,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5914,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,216.7,1.0,92.0,1.0,639.9,1.0,-9999.0,1.0,9.7,1.0,16.7,1.0,0.1,1.0
2022-10-01 08:00:00,37,-9999.0,1.0,47.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.444,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,241.0,1.0,89.2,1.0,640.4,1.0,-9999.0,1.0,56.6,1.0,17.4,1.0,0.0,1.0
2022-10-01 09:00:00,37,-9999.0,1.0,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.03,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,140.8,1.0,76.3,1.0,640.7,1.0,-9999.0,1.0,184.0,1.0,19.2,1.0,0.0,3.0
