Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2023-02-01 00:00:00,37,-9999.0,1.0,45.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.725,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,253.9,1.0,82.4,1.0,639.4,3.0,-9999.0,1.0,0.0,1.0,17.7,1.0,0.2,1.0
2023-02-01 01:00:00,37,-9999.0,1.0,43.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.46,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,149.8,1.0,83.4,1.0,639.4,3.0,-9999.0,1.0,0.0,1.0,17.3,1.0,0.1,1.0
2023-02-01 02:00:00,37,-9999.0,1.0,31.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.613,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,244.3,1.0,85.2,1.0,639.0,1.0,-9999.0,1.0,0.0,1.0,16.6,1.0,0.2,1.0
2023-02-01 03:00:00,37,-9999.0,1.0,54.0,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.375,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,252.1,1.0,86.2,1.0,638.7,1.0,-9999.0,1.0,0.0,1.0,15.7,1.0,0.2,1.0
2023-02-01 04:00:00,37,-9999.0,1.0,37.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.315,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,248.0,1.0,87.5,1.0,638.7,1.0,-9999.0,1.0,0.0,1.0,14.9,1.0,1.0,1.0
2023-02-01 05:00:00,37,-9999.0,1.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.231,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,242.4,1.0,87.1,1.0,639.0,1.0,-9999.0,1.0,0.0,1.0,14.3,1.0,0.4,1.0
2023-02-01 06:00:00,37,-9999.0,1.0,27.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.312,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,247.6,1.0,84.7,1.0,639.3,1.0,-9999.0,1.0,0.0,1.0,14.0,1.0,1.1,1.0
2023-02-01 07:00:00,37,-9999.0,1.0,28.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.358,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,252.8,1.0,88.1,1.0,639.5,1.0,-9999.0,1.0,11.8,1.0,13.2,1.0,0.5,1.0
2023-02-01 08:00:00,37,-9999.0,1.0,60.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.399,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,18.7,1.0,71.9,1.0,640.1,1.0,-9999.0,1.0,149.2,1.0,17.6,1.0,0.1,1.0
2023-02-01 09:00:00,37,-9999.0,1.0,53.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.985,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,84.0,1.0,56.6,1.0,640.5,1.0,-9999.0,1.0,331.7,1.0,20.4,1.0,0.2,1.0
